Agreement_id,Vendor_id,purchase_order_id,sales_date,item_nbr,store_nbr,process_date,seq_nbr,item_cost,Agreement_allowance_type,dept_nbr,quantity,canculated_amt,allowance_amount,bill_nbr,Bill_date,Store_Alloc_ind,Store_Alloc_date,Last_change_user_id,Last_change_timestamp
1005,505,100503015,2026-08-25,100503,108,2026-08-25,15,289.4,MK,24,29,8392.6,782.19,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503016,2026-08-26,100503,119,2026-08-26,16,312.27,MK,29,94,29353.38,2735.74,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503017,2026-08-27,100503,101,2026-08-27,17,200.65,MK,22,54,10835.1,1009.83,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503018,2026-08-28,100503,108,2026-08-28,18,496.08,MK,15,36,17858.88,1664.45,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503019,2026-08-29,100503,116,2026-08-29,19,71.88,MK,14,36,2587.68,241.17,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503020,2026-08-30,100503,113,2026-08-30,20,151.39,MK,24,40,6055.6,564.38,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503021,2026-08-31,100503,106,2026-08-31,21,313.55,MK,24,7,2194.85,204.56,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503022,2026-09-01,100503,115,2026-09-01,22,452.15,MK,24,43,19442.45,1812.04,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503023,2026-09-02,100503,101,2026-09-02,23,170.58,MK,18,3,511.74,47.69,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503024,2026-09-03,100503,101,2026-09-03,24,120.57,MK,25,83,10007.31,932.68,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503025,2026-09-04,100503,103,2026-09-04,25,165.69,MK,24,34,5633.46,525.04,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503026,2026-09-05,100503,111,2026-09-05,26,365.39,MK,23,3,1096.17,102.16,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503027,2026-09-06,100503,114,2026-09-06,27,370.83,MK,14,100,37083,3456.14,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503028,2026-09-07,100503,105,2026-09-07,28,50.78,MK,20,55,2792.9,260.3,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503029,2026-09-08,100503,112,2026-09-08,29,282.25,MK,15,60,16935,1578.34,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1005,505,100503030,2026-09-09,100503,114,2026-09-09,30,33.38,MK,12,62,2069.56,192.88,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504001,2026-08-11,100504,118,2026-08-11,1,34.49,MK,29,73,2517.77,234.66,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504002,2026-08-12,100504,119,2026-08-12,2,150.72,MK,16,23,3466.56,323.08,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504003,2026-08-13,100504,113,2026-08-13,3,323.23,MK,26,14,4525.22,421.75,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504004,2026-08-14,100504,106,2026-08-14,4,307.39,MK,27,90,27665.1,2578.39,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504005,2026-08-15,100504,116,2026-08-15,5,295.02,MK,13,45,13275.9,1237.31,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504006,2026-08-16,100504,109,2026-08-16,6,229.69,MK,28,40,9187.6,856.28,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504007,2026-08-17,100504,104,2026-08-17,7,204.21,MK,21,31,6330.51,590,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504008,2026-08-18,100504,116,2026-08-18,8,368.79,MK,22,74,27290.46,2543.47,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504009,2026-08-19,100504,115,2026-08-19,9,445.13,MK,28,73,32494.49,3028.49,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504010,2026-08-20,100504,111,2026-08-20,10,342.35,MK,20,55,18829.25,1754.89,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504011,2026-08-21,100504,101,2026-08-21,11,369.97,MK,13,6,2219.82,206.89,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504012,2026-08-22,100504,108,2026-08-22,12,424.05,MK,23,89,37740.45,3517.41,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504013,2026-08-23,100504,113,2026-08-23,13,42.93,MK,27,16,686.88,64.02,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504014,2026-08-24,100504,104,2026-08-24,14,401.93,MK,21,67,26929.31,2509.81,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504015,2026-08-25,100504,116,2026-08-25,15,389.42,MK,20,63,24533.46,2286.52,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504016,2026-08-26,100504,113,2026-08-26,16,241.65,MK,14,22,5316.3,495.48,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504017,2026-08-27,100504,115,2026-08-27,17,452.47,MK,13,98,44342.06,4132.68,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504018,2026-08-28,100504,114,2026-08-28,18,18.79,MK,17,86,1615.94,150.61,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504019,2026-08-29,100504,101,2026-08-29,19,385.06,MK,21,4,1540.24,143.55,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504020,2026-08-30,100504,109,2026-08-30,20,327.91,MK,10,5,1639.55,152.81,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504021,2026-08-31,100504,112,2026-08-31,21,276.38,MK,27,77,21281.26,1983.41,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504022,2026-09-01,100504,106,2026-09-01,22,406.55,MK,15,56,22766.8,2121.87,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504023,2026-09-02,100504,111,2026-09-02,23,154.72,MK,16,25,3868,360.5,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504024,2026-09-03,100504,107,2026-09-03,24,215.85,MK,20,40,8634,804.69,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504025,2026-09-04,100504,102,2026-09-04,25,205.4,MK,22,26,5340.4,497.73,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504026,2026-09-05,100504,120,2026-09-05,26,334.16,MK,19,64,21386.24,1993.2,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504027,2026-09-06,100504,106,2026-09-06,27,386.79,MK,13,65,25141.35,2343.17,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504028,2026-09-07,100504,118,2026-09-07,28,209.11,MK,20,94,19656.34,1831.97,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504029,2026-09-08,100504,110,2026-09-08,29,168.53,MK,10,63,10617.39,989.54,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1005,505,100504030,2026-09-09,100504,108,2026-09-09,30,357.37,MK,17,73,26088.01,2431.4,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505001,2026-08-11,100505,109,2026-08-11,1,27.37,MK,28,50,1368.5,127.54,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505002,2026-08-12,100505,112,2026-08-12,2,434.43,MK,19,42,18246.06,1700.53,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505003,2026-08-13,100505,117,2026-08-13,3,262.93,MK,14,2,525.86,49.01,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505004,2026-08-14,100505,117,2026-08-14,4,432.88,MK,19,12,5194.56,484.13,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505005,2026-08-15,100505,102,2026-08-15,5,291.49,MK,29,53,15448.97,1439.84,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505006,2026-08-16,100505,116,2026-08-16,6,421.91,MK,10,4,1687.64,157.29,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505007,2026-08-17,100505,120,2026-08-17,7,41.36,MK,11,66,2729.76,254.41,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505008,2026-08-18,100505,102,2026-08-18,8,320.93,MK,27,52,16688.36,1555.36,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505009,2026-08-19,100505,105,2026-08-19,9,405.1,MK,26,56,22685.6,2114.3,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505010,2026-08-20,100505,105,2026-08-20,10,443.11,MK,23,10,4431.1,412.98,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505011,2026-08-21,100505,120,2026-08-21,11,483.93,MK,20,15,7258.95,676.53,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505012,2026-08-22,100505,114,2026-08-22,12,256.16,MK,29,11,2817.76,262.62,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505013,2026-08-23,100505,112,2026-08-23,13,160.46,MK,17,26,4171.96,388.83,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505014,2026-08-24,100505,115,2026-08-24,14,401.68,MK,17,36,14460.48,1347.72,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505015,2026-08-25,100505,101,2026-08-25,15,23.07,MK,14,92,2122.44,197.81,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505016,2026-08-26,100505,105,2026-08-26,16,394.44,MK,28,3,1183.32,110.29,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505017,2026-08-27,100505,103,2026-08-27,17,328.77,MK,12,30,9863.1,919.24,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505018,2026-08-28,100505,117,2026-08-28,18,102.14,MK,18,18,1838.52,171.35,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505019,2026-08-29,100505,114,2026-08-29,19,136.01,MK,15,71,9656.71,900.01,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505020,2026-08-30,100505,119,2026-08-30,20,365.01,MK,18,48,17520.48,1632.91,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505021,2026-08-31,100505,108,2026-08-31,21,53.8,MK,29,3,161.4,15.04,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505022,2026-09-01,100505,111,2026-09-01,22,168.56,MK,25,4,674.24,62.84,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505023,2026-09-02,100505,115,2026-09-02,23,301.37,MK,24,69,20794.53,1938.05,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505024,2026-09-03,100505,107,2026-09-03,24,48.33,MK,18,25,1208.25,112.61,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505025,2026-09-04,100505,111,2026-09-04,25,446.62,MK,25,11,4912.82,457.87,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505026,2026-09-05,100505,103,2026-09-05,26,248.28,MK,21,35,8689.8,809.89,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505027,2026-09-06,100505,115,2026-09-06,27,119.31,MK,29,38,4533.78,422.55,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505028,2026-09-07,100505,105,2026-09-07,28,443.77,MK,21,16,7100.32,661.75,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505029,2026-09-08,100505,114,2026-09-08,29,166.64,MK,29,49,8165.36,761.01,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1005,505,100505030,2026-09-09,100505,109,2026-09-09,30,93.51,MK,26,3,280.53,26.15,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506001,2026-08-11,100506,106,2026-08-11,1,283.82,MK,29,69,19583.58,1825.19,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506002,2026-08-12,100506,101,2026-08-12,2,332.62,MK,13,34,11309.08,1054.01,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506003,2026-08-13,100506,109,2026-08-13,3,174.66,MK,22,5,873.3,81.39,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506004,2026-08-14,100506,103,2026-08-14,4,150.49,MK,14,99,14898.51,1388.54,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506005,2026-08-15,100506,106,2026-08-15,5,489.75,MK,17,53,25956.75,2419.17,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506006,2026-08-16,100506,119,2026-08-16,6,118.21,MK,15,45,5319.45,495.77,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506007,2026-08-17,100506,116,2026-08-17,7,325.83,MK,27,94,30628.02,2854.53,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506008,2026-08-18,100506,119,2026-08-18,8,257.53,MK,21,78,20087.34,1872.14,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506009,2026-08-19,100506,114,2026-08-19,9,85.35,MK,18,92,7852.2,731.83,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506010,2026-08-20,100506,101,2026-08-20,10,495.63,MK,20,93,46093.59,4295.92,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506011,2026-08-21,100506,111,2026-08-21,11,223.52,MK,25,84,18775.68,1749.89,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506012,2026-08-22,100506,108,2026-08-22,12,316.47,MK,24,38,12025.86,1120.81,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506013,2026-08-23,100506,105,2026-08-23,13,454.1,MK,27,44,19980.4,1862.17,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506014,2026-08-24,100506,105,2026-08-24,14,354.25,MK,26,82,29048.5,2707.32,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506015,2026-08-25,100506,118,2026-08-25,15,446.99,MK,28,77,34418.23,3207.78,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506016,2026-08-26,100506,110,2026-08-26,16,128.04,MK,25,40,5121.6,477.33,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506017,2026-08-27,100506,120,2026-08-27,17,216.27,MK,22,16,3460.32,322.5,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506018,2026-08-28,100506,112,2026-08-28,18,14.04,MK,28,10,140.4,13.09,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506019,2026-08-29,100506,114,2026-08-29,19,339.25,MK,12,38,12891.5,1201.49,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506020,2026-08-30,100506,107,2026-08-30,20,318.69,MK,14,92,29319.48,2732.58,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506021,2026-08-31,100506,120,2026-08-31,21,51.07,MK,18,52,2655.64,247.51,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506022,2026-09-01,100506,116,2026-09-01,22,425.2,MK,16,72,30614.4,2853.26,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506023,2026-09-02,100506,116,2026-09-02,23,119.29,MK,10,69,8231.01,767.13,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506024,2026-09-03,100506,103,2026-09-03,24,112.35,MK,13,92,10336.2,963.33,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506025,2026-09-04,100506,110,2026-09-04,25,362.5,MK,21,72,26100,2432.52,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506026,2026-09-05,100506,112,2026-09-05,26,89.94,MK,29,67,6025.98,561.62,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506027,2026-09-06,100506,114,2026-09-06,27,360.82,MK,23,36,12989.52,1210.62,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506028,2026-09-07,100506,108,2026-09-07,28,231.19,MK,28,93,21500.67,2003.86,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506029,2026-09-08,100506,106,2026-09-08,29,465.53,MK,14,33,15362.49,1431.78,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1005,505,100506030,2026-09-09,100506,114,2026-09-09,30,240.71,MK,19,43,10350.53,964.67,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507001,2026-08-11,100507,105,2026-08-11,1,150.35,MK,27,81,12178.35,1135.02,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507002,2026-08-12,100507,109,2026-08-12,2,286.99,MK,15,16,4591.84,427.96,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507003,2026-08-13,100507,117,2026-08-13,3,266.81,MK,29,74,19743.94,1840.14,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507004,2026-08-14,100507,120,2026-08-14,4,286.03,MK,25,50,14301.5,1332.9,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507005,2026-08-15,100507,101,2026-08-15,5,230.79,MK,29,24,5538.96,516.23,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507006,2026-08-16,100507,102,2026-08-16,6,258.73,MK,27,55,14230.15,1326.25,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507007,2026-08-17,100507,110,2026-08-17,7,347.31,MK,17,81,28132.11,2621.91,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507008,2026-08-18,100507,115,2026-08-18,8,86.76,MK,17,37,3210.12,299.18,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507009,2026-08-19,100507,111,2026-08-19,9,116.97,MK,12,29,3392.13,316.15,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507010,2026-08-20,100507,117,2026-08-20,10,165.17,MK,23,60,9910.2,923.63,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507011,2026-08-21,100507,107,2026-08-21,11,275.55,MK,15,52,14328.6,1335.43,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507012,2026-08-22,100507,103,2026-08-22,12,480.99,MK,22,54,25973.46,2420.73,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507013,2026-08-23,100507,116,2026-08-23,13,340.25,MK,27,72,24498,2283.21,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507014,2026-08-24,100507,116,2026-08-24,14,360.99,MK,11,94,33933.06,3162.56,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507015,2026-08-25,100507,103,2026-08-25,15,55.37,MK,11,62,3432.94,319.95,10053,2026-08-28,Y,2026-08-25,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507016,2026-08-26,100507,109,2026-08-26,16,242.84,MK,15,64,15541.76,1448.49,10053,2026-08-28,Y,2026-08-26,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507017,2026-08-27,100507,113,2026-08-27,17,498.17,MK,19,96,47824.32,4457.23,10053,2026-08-28,Y,2026-08-27,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507018,2026-08-28,100507,114,2026-08-28,18,88.15,MK,11,92,8109.8,755.83,10053,2026-08-28,Y,2026-08-28,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507019,2026-08-29,100507,111,2026-08-29,19,123.58,MK,17,20,2471.6,230.35,10054,2026-09-03,Y,2026-08-29,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507020,2026-08-30,100507,112,2026-08-30,20,282.91,MK,13,21,5941.11,553.71,10054,2026-09-03,Y,2026-08-30,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507021,2026-08-31,100507,119,2026-08-31,21,162.8,MK,13,54,8791.2,819.34,10054,2026-09-03,Y,2026-08-31,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507022,2026-09-01,100507,118,2026-09-01,22,327.17,MK,16,60,19630.2,1829.53,10054,2026-09-03,Y,2026-09-01,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507023,2026-09-02,100507,105,2026-09-02,23,177.69,MK,26,49,8706.81,811.47,10054,2026-09-03,Y,2026-09-02,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507024,2026-09-03,100507,111,2026-09-03,24,258.03,MK,15,97,25028.91,2332.69,10054,2026-09-03,Y,2026-09-03,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507025,2026-09-04,100507,119,2026-09-04,25,119.12,MK,11,8,952.96,88.82,10055,2026-09-09,Y,2026-09-04,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507026,2026-09-05,100507,105,2026-09-05,26,318.35,MK,23,42,13370.7,1246.15,10055,2026-09-09,Y,2026-09-05,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507027,2026-09-06,100507,117,2026-09-06,27,335.34,MK,27,32,10730.88,1000.12,10055,2026-09-09,Y,2026-09-06,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507028,2026-09-07,100507,107,2026-09-07,28,390.61,MK,23,60,23436.6,2184.29,10055,2026-09-09,Y,2026-09-07,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507029,2026-09-08,100507,109,2026-09-08,29,401.14,MK,18,94,37707.16,3514.31,10055,2026-09-09,Y,2026-09-08,MOCKLOAD,2026-09-11 22:29:05
1005,505,100507030,2026-09-09,100507,105,2026-09-09,30,261.35,MK,23,79,20646.65,1924.27,10055,2026-09-09,Y,2026-09-09,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508001,2026-08-11,100508,102,2026-08-11,1,412.39,MK,21,84,34640.76,3228.52,10051,2026-08-16,Y,2026-08-11,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508002,2026-08-12,100508,109,2026-08-12,2,136.57,MK,15,98,13383.86,1247.38,10051,2026-08-16,Y,2026-08-12,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508003,2026-08-13,100508,116,2026-08-13,3,35.47,MK,19,22,780.34,72.73,10051,2026-08-16,Y,2026-08-13,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508004,2026-08-14,100508,113,2026-08-14,4,242.51,MK,17,53,12853.03,1197.9,10051,2026-08-16,Y,2026-08-14,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508005,2026-08-15,100508,105,2026-08-15,5,461.37,MK,22,47,21684.39,2020.99,10051,2026-08-16,Y,2026-08-15,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508006,2026-08-16,100508,113,2026-08-16,6,212.11,MK,28,99,20998.89,1957.1,10051,2026-08-16,Y,2026-08-16,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508007,2026-08-17,100508,112,2026-08-17,7,47.04,MK,18,89,4186.56,390.19,10052,2026-08-22,Y,2026-08-17,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508008,2026-08-18,100508,111,2026-08-18,8,327.62,MK,11,56,18346.72,1709.91,10052,2026-08-22,Y,2026-08-18,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508009,2026-08-19,100508,106,2026-08-19,9,456.28,MK,22,15,6844.2,637.88,10052,2026-08-22,Y,2026-08-19,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508010,2026-08-20,100508,118,2026-08-20,10,350.02,MK,18,94,32901.88,3066.46,10052,2026-08-22,Y,2026-08-20,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508011,2026-08-21,100508,103,2026-08-21,11,46.99,MK,23,11,516.89,48.17,10052,2026-08-22,Y,2026-08-21,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508012,2026-08-22,100508,102,2026-08-22,12,73.61,MK,25,46,3386.06,315.58,10052,2026-08-22,Y,2026-08-22,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508013,2026-08-23,100508,105,2026-08-23,13,335.16,MK,20,22,7373.52,687.21,10053,2026-08-28,Y,2026-08-23,MOCKLOAD,2026-09-11 22:29:05
1005,505,100508014,2026-08-24,100508,110,2026-08-24,14,93.37,MK,29,38,3548.06,330.68,10053,2026-08-28,Y,2026-08-24,MOCKLOAD,2026-09-11 22:29:05
