purchase_order_id,item_vendor,department,item_nbr,warehouse_nbr,receipt_date,receiving_seq_nbr,order_qty,received_qty,update_timestamp
100804023,508,14,100804,104,2026-09-02,23,9,9,2026-09-11 22:29:06
100804024,508,22,100804,120,2026-09-03,24,48,48,2026-09-11 22:29:06
100804025,508,13,100804,106,2026-09-04,25,68,68,2026-09-11 22:29:06
100804026,508,18,100804,117,2026-09-05,26,59,59,2026-09-11 22:29:06
100804027,508,21,100804,101,2026-09-06,27,19,19,2026-09-11 22:29:06
100804028,508,23,100804,118,2026-09-07,28,98,98,2026-09-11 22:29:06
100804029,508,29,100804,105,2026-09-08,29,14,14,2026-09-11 22:29:06
100804030,508,23,100804,107,2026-09-09,30,48,48,2026-09-11 22:29:06
100805001,508,11,100805,102,2026-08-11,1,78,78,2026-09-11 22:29:06
100805002,508,11,100805,116,2026-08-12,2,48,48,2026-09-11 22:29:06
100805003,508,24,100805,119,2026-08-13,3,77,77,2026-09-11 22:29:06
100805004,508,12,100805,111,2026-08-14,4,69,69,2026-09-11 22:29:06
100805005,508,14,100805,110,2026-08-15,5,2,2,2026-09-11 22:29:06
100805006,508,16,100805,105,2026-08-16,6,21,21,2026-09-11 22:29:06
100805007,508,23,100805,110,2026-08-17,7,20,20,2026-09-11 22:29:06
100805008,508,14,100805,118,2026-08-18,8,37,37,2026-09-11 22:29:06
100805009,508,24,100805,118,2026-08-19,9,67,67,2026-09-11 22:29:06
100805010,508,23,100805,114,2026-08-20,10,16,16,2026-09-11 22:29:06
100805011,508,27,100805,105,2026-08-21,11,93,93,2026-09-11 22:29:06
100805012,508,22,100805,120,2026-08-22,12,56,56,2026-09-11 22:29:06
100805013,508,20,100805,107,2026-08-23,13,33,33,2026-09-11 22:29:06
100805014,508,20,100805,118,2026-08-24,14,48,48,2026-09-11 22:29:06
100805015,508,22,100805,111,2026-08-25,15,28,28,2026-09-11 22:29:06
100805016,508,26,100805,107,2026-08-26,16,16,16,2026-09-11 22:29:06
100805017,508,23,100805,115,2026-08-27,17,64,64,2026-09-11 22:29:06
100805018,508,12,100805,114,2026-08-28,18,74,74,2026-09-11 22:29:06
100805019,508,12,100805,111,2026-08-29,19,65,65,2026-09-11 22:29:06
100805020,508,12,100805,105,2026-08-30,20,30,30,2026-09-11 22:29:06
100805021,508,22,100805,118,2026-08-31,21,72,72,2026-09-11 22:29:06
100805022,508,17,100805,120,2026-09-01,22,51,51,2026-09-11 22:29:06
100805023,508,10,100805,113,2026-09-02,23,74,74,2026-09-11 22:29:06
100805024,508,23,100805,103,2026-09-03,24,87,87,2026-09-11 22:29:06
100805025,508,20,100805,120,2026-09-04,25,68,68,2026-09-11 22:29:06
100805026,508,19,100805,113,2026-09-05,26,63,63,2026-09-11 22:29:06
100805027,508,27,100805,116,2026-09-06,27,21,21,2026-09-11 22:29:06
100805028,508,26,100805,116,2026-09-07,28,70,70,2026-09-11 22:29:06
100805029,508,28,100805,116,2026-09-08,29,28,28,2026-09-11 22:29:06
100805030,508,28,100805,119,2026-09-09,30,78,78,2026-09-11 22:29:06
100806001,508,26,100806,103,2026-08-11,1,17,17,2026-09-11 22:29:06
100806002,508,24,100806,115,2026-08-12,2,7,7,2026-09-11 22:29:06
100806003,508,15,100806,120,2026-08-13,3,71,71,2026-09-11 22:29:06
100806004,508,14,100806,108,2026-08-14,4,100,100,2026-09-11 22:29:06
100806005,508,27,100806,112,2026-08-15,5,69,69,2026-09-11 22:29:06
100806006,508,14,100806,117,2026-08-16,6,15,15,2026-09-11 22:29:06
100806007,508,22,100806,113,2026-08-17,7,65,65,2026-09-11 22:29:06
100806008,508,13,100806,101,2026-08-18,8,38,38,2026-09-11 22:29:06
100806009,508,13,100806,111,2026-08-19,9,38,38,2026-09-11 22:29:06
100806010,508,10,100806,118,2026-08-20,10,82,82,2026-09-11 22:29:06
100806011,508,18,100806,103,2026-08-21,11,79,79,2026-09-11 22:29:06
100806012,508,29,100806,120,2026-08-22,12,97,97,2026-09-11 22:29:06
100806013,508,24,100806,105,2026-08-23,13,54,54,2026-09-11 22:29:06
100806014,508,19,100806,115,2026-08-24,14,95,95,2026-09-11 22:29:06
100806015,508,23,100806,116,2026-08-25,15,36,36,2026-09-11 22:29:06
100806016,508,23,100806,111,2026-08-26,16,43,43,2026-09-11 22:29:06
100806017,508,16,100806,108,2026-08-27,17,11,11,2026-09-11 22:29:06
100806018,508,24,100806,115,2026-08-28,18,59,59,2026-09-11 22:29:06
100806019,508,29,100806,116,2026-08-29,19,7,7,2026-09-11 22:29:06
100806020,508,12,100806,112,2026-08-30,20,68,68,2026-09-11 22:29:06
100806021,508,19,100806,101,2026-08-31,21,53,53,2026-09-11 22:29:06
100806022,508,19,100806,117,2026-09-01,22,64,64,2026-09-11 22:29:06
100806023,508,19,100806,115,2026-09-02,23,19,19,2026-09-11 22:29:06
100806024,508,22,100806,115,2026-09-03,24,54,54,2026-09-11 22:29:06
100806025,508,27,100806,119,2026-09-04,25,60,60,2026-09-11 22:29:06
100806026,508,15,100806,105,2026-09-05,26,54,54,2026-09-11 22:29:06
100806027,508,26,100806,111,2026-09-06,27,1,1,2026-09-11 22:29:06
100806028,508,23,100806,113,2026-09-07,28,65,65,2026-09-11 22:29:06
100806029,508,14,100806,111,2026-09-08,29,67,67,2026-09-11 22:29:06
100806030,508,24,100806,117,2026-09-09,30,51,51,2026-09-11 22:29:06
100807001,508,11,100807,104,2026-08-11,1,21,21,2026-09-11 22:29:06
100807002,508,21,100807,113,2026-08-12,2,45,45,2026-09-11 22:29:06
100807003,508,24,100807,111,2026-08-13,3,22,22,2026-09-11 22:29:06
100807004,508,19,100807,104,2026-08-14,4,40,40,2026-09-11 22:29:06
100807005,508,13,100807,114,2026-08-15,5,86,86,2026-09-11 22:29:06
100807006,508,19,100807,110,2026-08-16,6,51,51,2026-09-11 22:29:06
100807007,508,17,100807,117,2026-08-17,7,44,44,2026-09-11 22:29:06
100807008,508,21,100807,118,2026-08-18,8,22,22,2026-09-11 22:29:06
100807009,508,18,100807,103,2026-08-19,9,10,10,2026-09-11 22:29:06
100807010,508,12,100807,115,2026-08-20,10,43,43,2026-09-11 22:29:06
100807011,508,21,100807,114,2026-08-21,11,73,73,2026-09-11 22:29:06
100807012,508,28,100807,103,2026-08-22,12,1,1,2026-09-11 22:29:06
100807013,508,22,100807,104,2026-08-23,13,74,74,2026-09-11 22:29:06
100807014,508,18,100807,115,2026-08-24,14,94,94,2026-09-11 22:29:06
100807015,508,21,100807,102,2026-08-25,15,28,28,2026-09-11 22:29:06
100807016,508,19,100807,120,2026-08-26,16,25,25,2026-09-11 22:29:06
100807017,508,16,100807,112,2026-08-27,17,48,48,2026-09-11 22:29:06
100807018,508,29,100807,114,2026-08-28,18,33,33,2026-09-11 22:29:06
100807019,508,27,100807,106,2026-08-29,19,52,52,2026-09-11 22:29:06
100807020,508,23,100807,105,2026-08-30,20,30,30,2026-09-11 22:29:06
100807021,508,19,100807,112,2026-08-31,21,26,26,2026-09-11 22:29:06
100807022,508,26,100807,119,2026-09-01,22,92,92,2026-09-11 22:29:06
100807023,508,17,100807,116,2026-09-02,23,71,71,2026-09-11 22:29:06
100807024,508,26,100807,112,2026-09-03,24,65,65,2026-09-11 22:29:06
100807025,508,13,100807,114,2026-09-04,25,44,44,2026-09-11 22:29:06
100807026,508,10,100807,105,2026-09-05,26,98,98,2026-09-11 22:29:06
100807027,508,17,100807,114,2026-09-06,27,80,80,2026-09-11 22:29:06
100807028,508,10,100807,112,2026-09-07,28,97,97,2026-09-11 22:29:06
100807029,508,18,100807,102,2026-09-08,29,76,76,2026-09-11 22:29:06
100807030,508,12,100807,104,2026-09-09,30,42,42,2026-09-11 22:29:06
100808001,508,12,100808,111,2026-08-11,1,29,29,2026-09-11 22:29:06
100808002,508,17,100808,115,2026-08-12,2,44,44,2026-09-11 22:29:06
100808003,508,29,100808,108,2026-08-13,3,57,57,2026-09-11 22:29:06
100808004,508,13,100808,110,2026-08-14,4,16,16,2026-09-11 22:29:06
100808005,508,22,100808,111,2026-08-15,5,83,83,2026-09-11 22:29:06
100808006,508,13,100808,114,2026-08-16,6,23,23,2026-09-11 22:29:06
100808007,508,10,100808,114,2026-08-17,7,61,61,2026-09-11 22:29:06
100808008,508,22,100808,111,2026-08-18,8,84,84,2026-09-11 22:29:06
100808009,508,26,100808,112,2026-08-19,9,76,76,2026-09-11 22:29:06
100808010,508,20,100808,113,2026-08-20,10,71,71,2026-09-11 22:29:06
100808011,508,20,100808,111,2026-08-21,11,1,1,2026-09-11 22:29:06
100808012,508,22,100808,118,2026-08-22,12,93,93,2026-09-11 22:29:06
100808013,508,27,100808,120,2026-08-23,13,22,22,2026-09-11 22:29:06
100808014,508,18,100808,104,2026-08-24,14,24,24,2026-09-11 22:29:06
100808015,508,28,100808,120,2026-08-25,15,79,79,2026-09-11 22:29:06
100808016,508,17,100808,101,2026-08-26,16,26,26,2026-09-11 22:29:06
100808017,508,13,100808,116,2026-08-27,17,41,41,2026-09-11 22:29:06
100808018,508,23,100808,114,2026-08-28,18,13,13,2026-09-11 22:29:06
100808019,508,15,100808,104,2026-08-29,19,12,12,2026-09-11 22:29:06
100808020,508,26,100808,102,2026-08-30,20,21,21,2026-09-11 22:29:06
100808021,508,12,100808,101,2026-08-31,21,66,66,2026-09-11 22:29:06
100808022,508,21,100808,114,2026-09-01,22,69,69,2026-09-11 22:29:06
100808023,508,17,100808,106,2026-09-02,23,5,5,2026-09-11 22:29:06
100808024,508,17,100808,116,2026-09-03,24,41,41,2026-09-11 22:29:06
100808025,508,16,100808,103,2026-09-04,25,88,88,2026-09-11 22:29:06
100808026,508,23,100808,103,2026-09-05,26,35,35,2026-09-11 22:29:06
100808027,508,20,100808,105,2026-09-06,27,68,68,2026-09-11 22:29:06
100808028,508,16,100808,117,2026-09-07,28,29,29,2026-09-11 22:29:06
100808029,508,28,100808,120,2026-09-08,29,14,14,2026-09-11 22:29:06
100808030,508,19,100808,115,2026-09-09,30,99,99,2026-09-11 22:29:06
100809001,508,26,100809,113,2026-08-11,1,66,66,2026-09-11 22:29:06
100809002,508,27,100809,104,2026-08-12,2,30,30,2026-09-11 22:29:06
100809003,508,27,100809,114,2026-08-13,3,60,60,2026-09-11 22:29:06
100809004,508,11,100809,109,2026-08-14,4,57,57,2026-09-11 22:29:06
100809005,508,18,100809,106,2026-08-15,5,87,87,2026-09-11 22:29:06
100809006,508,22,100809,114,2026-08-16,6,67,67,2026-09-11 22:29:06
100809007,508,14,100809,115,2026-08-17,7,5,5,2026-09-11 22:29:06
100809008,508,22,100809,111,2026-08-18,8,12,12,2026-09-11 22:29:06
100809009,508,14,100809,101,2026-08-19,9,82,82,2026-09-11 22:29:06
100809010,508,28,100809,118,2026-08-20,10,57,57,2026-09-11 22:29:06
100809011,508,13,100809,108,2026-08-21,11,56,56,2026-09-11 22:29:06
100809012,508,20,100809,118,2026-08-22,12,68,68,2026-09-11 22:29:06
100809013,508,13,100809,113,2026-08-23,13,58,58,2026-09-11 22:29:06
100809014,508,22,100809,114,2026-08-24,14,38,38,2026-09-11 22:29:06
100809015,508,16,100809,101,2026-08-25,15,12,12,2026-09-11 22:29:06
100809016,508,23,100809,109,2026-08-26,16,49,49,2026-09-11 22:29:06
100809017,508,20,100809,108,2026-08-27,17,87,87,2026-09-11 22:29:06
100809018,508,12,100809,119,2026-08-28,18,97,97,2026-09-11 22:29:06
100809019,508,22,100809,118,2026-08-29,19,20,20,2026-09-11 22:29:06
100809020,508,20,100809,102,2026-08-30,20,35,35,2026-09-11 22:29:06
100809021,508,16,100809,102,2026-08-31,21,77,77,2026-09-11 22:29:06
100809022,508,15,100809,102,2026-09-01,22,28,28,2026-09-11 22:29:06
100809023,508,18,100809,111,2026-09-02,23,77,77,2026-09-11 22:29:06
100809024,508,25,100809,108,2026-09-03,24,23,23,2026-09-11 22:29:06
100809025,508,12,100809,118,2026-09-04,25,8,8,2026-09-11 22:29:06
100809026,508,11,100809,105,2026-09-05,26,67,67,2026-09-11 22:29:06
100809027,508,20,100809,106,2026-09-06,27,10,10,2026-09-11 22:29:06
100809028,508,20,100809,112,2026-09-07,28,96,96,2026-09-11 22:29:06
100809029,508,21,100809,112,2026-09-08,29,14,14,2026-09-11 22:29:06
100809030,508,29,100809,117,2026-09-09,30,1,1,2026-09-11 22:29:06
100810001,508,20,100810,116,2026-08-11,1,73,73,2026-09-11 22:29:06
100810002,508,28,100810,115,2026-08-12,2,34,34,2026-09-11 22:29:06
100810003,508,13,100810,104,2026-08-13,3,80,80,2026-09-11 22:29:06
100810004,508,29,100810,110,2026-08-14,4,20,20,2026-09-11 22:29:06
100810005,508,19,100810,105,2026-08-15,5,52,52,2026-09-11 22:29:06
100810006,508,14,100810,115,2026-08-16,6,77,77,2026-09-11 22:29:06
100810007,508,22,100810,103,2026-08-17,7,67,67,2026-09-11 22:29:06
100810008,508,19,100810,115,2026-08-18,8,76,76,2026-09-11 22:29:06
100810009,508,18,100810,108,2026-08-19,9,60,60,2026-09-11 22:29:06
100810010,508,29,100810,113,2026-08-20,10,55,55,2026-09-11 22:29:06
100810011,508,26,100810,114,2026-08-21,11,46,46,2026-09-11 22:29:06
100810012,508,29,100810,103,2026-08-22,12,9,9,2026-09-11 22:29:06
100810013,508,22,100810,116,2026-08-23,13,8,8,2026-09-11 22:29:06
100810014,508,13,100810,113,2026-08-24,14,79,79,2026-09-11 22:29:06
100810015,508,16,100810,117,2026-08-25,15,35,35,2026-09-11 22:29:06
100810016,508,13,100810,108,2026-08-26,16,83,83,2026-09-11 22:29:06
100810017,508,27,100810,115,2026-08-27,17,75,75,2026-09-11 22:29:06
100810018,508,18,100810,120,2026-08-28,18,50,50,2026-09-11 22:29:06
100810019,508,21,100810,117,2026-08-29,19,6,6,2026-09-11 22:29:06
100810020,508,25,100810,102,2026-08-30,20,71,71,2026-09-11 22:29:06
100810021,508,29,100810,108,2026-08-31,21,97,97,2026-09-11 22:29:06
100810022,508,17,100810,108,2026-09-01,22,35,35,2026-09-11 22:29:06
100810023,508,15,100810,112,2026-09-02,23,64,64,2026-09-11 22:29:06
100810024,508,29,100810,103,2026-09-03,24,7,7,2026-09-11 22:29:06
100810025,508,14,100810,111,2026-09-04,25,70,70,2026-09-11 22:29:06
100810026,508,20,100810,115,2026-09-05,26,50,50,2026-09-11 22:29:06
100810027,508,11,100810,112,2026-09-06,27,64,64,2026-09-11 22:29:06
100810028,508,16,100810,120,2026-09-07,28,95,95,2026-09-11 22:29:06
100810029,508,16,100810,109,2026-09-08,29,79,79,2026-09-11 22:29:06
100810030,508,14,100810,113,2026-09-09,30,84,84,2026-09-11 22:29:06
100901001,509,23,100901,115,2026-08-11,1,89,89,2026-09-11 22:29:06
100901002,509,23,100901,109,2026-08-12,2,34,34,2026-09-11 22:29:06
100901003,509,15,100901,117,2026-08-13,3,21,21,2026-09-11 22:29:06
100901004,509,21,100901,120,2026-08-14,4,47,47,2026-09-11 22:29:06
100901005,509,12,100901,117,2026-08-15,5,82,82,2026-09-11 22:29:06
100901006,509,21,100901,113,2026-08-16,6,100,100,2026-09-11 22:29:06
100901007,509,21,100901,104,2026-08-17,7,9,9,2026-09-11 22:29:06
100901008,509,10,100901,117,2026-08-18,8,49,49,2026-09-11 22:29:06
100901009,509,21,100901,107,2026-08-19,9,92,92,2026-09-11 22:29:06
100901010,509,25,100901,104,2026-08-20,10,66,66,2026-09-11 22:29:06
100901011,509,17,100901,113,2026-08-21,11,68,68,2026-09-11 22:29:06
100901012,509,11,100901,114,2026-08-22,12,24,24,2026-09-11 22:29:06
100901013,509,17,100901,111,2026-08-23,13,6,6,2026-09-11 22:29:06
100901014,509,29,100901,120,2026-08-24,14,80,80,2026-09-11 22:29:06
100901015,509,28,100901,117,2026-08-25,15,58,58,2026-09-11 22:29:06
100901016,509,18,100901,117,2026-08-26,16,32,32,2026-09-11 22:29:06
100901017,509,15,100901,111,2026-08-27,17,69,69,2026-09-11 22:29:06
100901018,509,26,100901,117,2026-08-28,18,34,34,2026-09-11 22:29:06
100901019,509,13,100901,113,2026-08-29,19,86,86,2026-09-11 22:29:06
100901020,509,17,100901,120,2026-08-30,20,72,72,2026-09-11 22:29:06
100901021,509,29,100901,118,2026-08-31,21,63,63,2026-09-11 22:29:06
100901022,509,27,100901,108,2026-09-01,22,35,35,2026-09-11 22:29:06
100901023,509,19,100901,118,2026-09-02,23,97,97,2026-09-11 22:29:06
100901024,509,15,100901,102,2026-09-03,24,49,49,2026-09-11 22:29:06
100901025,509,18,100901,105,2026-09-04,25,46,46,2026-09-11 22:29:06
100901026,509,13,100901,104,2026-09-05,26,5,5,2026-09-11 22:29:06
100901027,509,26,100901,108,2026-09-06,27,100,100,2026-09-11 22:29:06
100901028,509,16,100901,107,2026-09-07,28,18,18,2026-09-11 22:29:06
100901029,509,10,100901,106,2026-09-08,29,90,90,2026-09-11 22:29:06
100901030,509,17,100901,110,2026-09-09,30,97,97,2026-09-11 22:29:06
100902001,509,17,100902,115,2026-08-11,1,87,87,2026-09-11 22:29:06
100902002,509,11,100902,102,2026-08-12,2,72,72,2026-09-11 22:29:06
100902003,509,26,100902,104,2026-08-13,3,31,31,2026-09-11 22:29:06
100902004,509,24,100902,113,2026-08-14,4,21,21,2026-09-11 22:29:06
100902005,509,24,100902,116,2026-08-15,5,57,57,2026-09-11 22:29:06
100902006,509,19,100902,117,2026-08-16,6,26,26,2026-09-11 22:29:06
100902007,509,17,100902,112,2026-08-17,7,92,92,2026-09-11 22:29:06
100902008,509,14,100902,114,2026-08-18,8,35,35,2026-09-11 22:29:06
100902009,509,10,100902,109,2026-08-19,9,69,69,2026-09-11 22:29:06
100902010,509,13,100902,102,2026-08-20,10,32,32,2026-09-11 22:29:06
100902011,509,26,100902,105,2026-08-21,11,43,43,2026-09-11 22:29:06
100902012,509,17,100902,119,2026-08-22,12,43,43,2026-09-11 22:29:06
100902013,509,15,100902,107,2026-08-23,13,23,23,2026-09-11 22:29:06
100902014,509,16,100902,118,2026-08-24,14,51,51,2026-09-11 22:29:06
100902015,509,21,100902,112,2026-08-25,15,25,25,2026-09-11 22:29:06
100902016,509,28,100902,105,2026-08-26,16,84,84,2026-09-11 22:29:06
100902017,509,18,100902,103,2026-08-27,17,9,9,2026-09-11 22:29:06
100902018,509,10,100902,110,2026-08-28,18,62,62,2026-09-11 22:29:06
100902019,509,20,100902,120,2026-08-29,19,93,93,2026-09-11 22:29:06
100902020,509,12,100902,105,2026-08-30,20,36,36,2026-09-11 22:29:06
100902021,509,21,100902,111,2026-08-31,21,3,3,2026-09-11 22:29:06
100902022,509,11,100902,108,2026-09-01,22,65,65,2026-09-11 22:29:06
100902023,509,26,100902,115,2026-09-02,23,18,18,2026-09-11 22:29:06
100902024,509,19,100902,108,2026-09-03,24,83,83,2026-09-11 22:29:06
100902025,509,16,100902,101,2026-09-04,25,93,93,2026-09-11 22:29:06
100902026,509,15,100902,117,2026-09-05,26,53,53,2026-09-11 22:29:06
100902027,509,12,100902,106,2026-09-06,27,4,4,2026-09-11 22:29:06
100902028,509,17,100902,104,2026-09-07,28,9,9,2026-09-11 22:29:06
100902029,509,18,100902,111,2026-09-08,29,66,66,2026-09-11 22:29:06
100902030,509,22,100902,105,2026-09-09,30,81,81,2026-09-11 22:29:06
100903001,509,20,100903,101,2026-08-11,1,48,48,2026-09-11 22:29:06
100903002,509,17,100903,111,2026-08-12,2,65,65,2026-09-11 22:29:06
100903003,509,13,100903,107,2026-08-13,3,35,35,2026-09-11 22:29:06
100903004,509,21,100903,109,2026-08-14,4,52,52,2026-09-11 22:29:06
100903005,509,16,100903,102,2026-08-15,5,50,50,2026-09-11 22:29:06
100903006,509,15,100903,103,2026-08-16,6,43,43,2026-09-11 22:29:06
100903007,509,10,100903,115,2026-08-17,7,32,32,2026-09-11 22:29:06
100903008,509,16,100903,109,2026-08-18,8,43,43,2026-09-11 22:29:06
100903009,509,12,100903,120,2026-08-19,9,35,35,2026-09-11 22:29:06
100903010,509,23,100903,119,2026-08-20,10,3,3,2026-09-11 22:29:06
100903011,509,19,100903,102,2026-08-21,11,14,14,2026-09-11 22:29:06
100903012,509,23,100903,112,2026-08-22,12,85,85,2026-09-11 22:29:06
100903013,509,19,100903,109,2026-08-23,13,9,9,2026-09-11 22:29:06
100903014,509,26,100903,119,2026-08-24,14,75,75,2026-09-11 22:29:06
100903015,509,12,100903,113,2026-08-25,15,41,41,2026-09-11 22:29:06
100903016,509,15,100903,120,2026-08-26,16,3,3,2026-09-11 22:29:06
100903017,509,13,100903,109,2026-08-27,17,14,14,2026-09-11 22:29:06
100903018,509,16,100903,110,2026-08-28,18,33,33,2026-09-11 22:29:06
100903019,509,14,100903,118,2026-08-29,19,89,89,2026-09-11 22:29:06
100903020,509,18,100903,111,2026-08-30,20,8,8,2026-09-11 22:29:06
100903021,509,25,100903,119,2026-08-31,21,66,66,2026-09-11 22:29:06
100903022,509,25,100903,120,2026-09-01,22,65,65,2026-09-11 22:29:06
100903023,509,11,100903,115,2026-09-02,23,43,43,2026-09-11 22:29:06
100903024,509,23,100903,112,2026-09-03,24,45,45,2026-09-11 22:29:06
100903025,509,20,100903,102,2026-09-04,25,78,78,2026-09-11 22:29:06
100903026,509,27,100903,102,2026-09-05,26,92,92,2026-09-11 22:29:06
100903027,509,27,100903,120,2026-09-06,27,51,51,2026-09-11 22:29:06
100903028,509,12,100903,101,2026-09-07,28,74,74,2026-09-11 22:29:06
100903029,509,22,100903,115,2026-09-08,29,56,56,2026-09-11 22:29:06
100903030,509,16,100903,113,2026-09-09,30,8,8,2026-09-11 22:29:06
100904001,509,21,100904,102,2026-08-11,1,35,35,2026-09-11 22:29:06
100904002,509,14,100904,117,2026-08-12,2,33,33,2026-09-11 22:29:06
100904003,509,19,100904,110,2026-08-13,3,76,76,2026-09-11 22:29:06
100904004,509,23,100904,109,2026-08-14,4,100,100,2026-09-11 22:29:06
100904005,509,14,100904,106,2026-08-15,5,14,14,2026-09-11 22:29:06
100904006,509,27,100904,105,2026-08-16,6,84,84,2026-09-11 22:29:06
100904007,509,25,100904,115,2026-08-17,7,25,25,2026-09-11 22:29:06
100904008,509,17,100904,109,2026-08-18,8,29,29,2026-09-11 22:29:06
100904009,509,23,100904,118,2026-08-19,9,15,15,2026-09-11 22:29:06
100904010,509,11,100904,106,2026-08-20,10,82,82,2026-09-11 22:29:06
100904011,509,23,100904,110,2026-08-21,11,48,48,2026-09-11 22:29:06
100904012,509,16,100904,120,2026-08-22,12,54,54,2026-09-11 22:29:06
100904013,509,27,100904,104,2026-08-23,13,69,69,2026-09-11 22:29:06
100904014,509,29,100904,111,2026-08-24,14,28,28,2026-09-11 22:29:06
100904015,509,12,100904,109,2026-08-25,15,38,38,2026-09-11 22:29:06
100904016,509,12,100904,117,2026-08-26,16,4,4,2026-09-11 22:29:06
100904017,509,20,100904,103,2026-08-27,17,29,29,2026-09-11 22:29:06
100904018,509,24,100904,108,2026-08-28,18,24,24,2026-09-11 22:29:06
100904019,509,10,100904,108,2026-08-29,19,28,28,2026-09-11 22:29:06
100904020,509,14,100904,109,2026-08-30,20,39,39,2026-09-11 22:29:06
100904021,509,16,100904,108,2026-08-31,21,87,87,2026-09-11 22:29:06
100904022,509,21,100904,113,2026-09-01,22,77,77,2026-09-11 22:29:06
100904023,509,23,100904,118,2026-09-02,23,17,17,2026-09-11 22:29:06
100904024,509,17,100904,112,2026-09-03,24,53,53,2026-09-11 22:29:06
100904025,509,18,100904,113,2026-09-04,25,81,81,2026-09-11 22:29:06
100904026,509,23,100904,105,2026-09-05,26,76,76,2026-09-11 22:29:06
100904027,509,15,100904,115,2026-09-06,27,6,6,2026-09-11 22:29:06
100904028,509,14,100904,103,2026-09-07,28,81,81,2026-09-11 22:29:06
100904029,509,24,100904,111,2026-09-08,29,55,55,2026-09-11 22:29:06
100904030,509,27,100904,116,2026-09-09,30,72,72,2026-09-11 22:29:06
100905001,509,13,100905,114,2026-08-11,1,5,5,2026-09-11 22:29:06
100905002,509,22,100905,120,2026-08-12,2,43,43,2026-09-11 22:29:06
100905003,509,15,100905,105,2026-08-13,3,18,18,2026-09-11 22:29:06
100905004,509,13,100905,120,2026-08-14,4,92,92,2026-09-11 22:29:06
100905005,509,25,100905,106,2026-08-15,5,50,50,2026-09-11 22:29:06
100905006,509,24,100905,103,2026-08-16,6,18,18,2026-09-11 22:29:06
100905007,509,13,100905,120,2026-08-17,7,17,17,2026-09-11 22:29:06
100905008,509,23,100905,119,2026-08-18,8,31,31,2026-09-11 22:29:06
100905009,509,10,100905,117,2026-08-19,9,63,63,2026-09-11 22:29:06
100905010,509,12,100905,117,2026-08-20,10,98,98,2026-09-11 22:29:06
100905011,509,21,100905,106,2026-08-21,11,24,24,2026-09-11 22:29:06
100905012,509,27,100905,102,2026-08-22,12,12,12,2026-09-11 22:29:06
100905013,509,25,100905,115,2026-08-23,13,29,29,2026-09-11 22:29:06
100905014,509,13,100905,108,2026-08-24,14,55,55,2026-09-11 22:29:06
100905015,509,11,100905,109,2026-08-25,15,84,84,2026-09-11 22:29:06
100905016,509,14,100905,120,2026-08-26,16,60,60,2026-09-11 22:29:06
100905017,509,25,100905,116,2026-08-27,17,45,45,2026-09-11 22:29:06
100905018,509,13,100905,104,2026-08-28,18,81,81,2026-09-11 22:29:06
100905019,509,21,100905,120,2026-08-29,19,15,15,2026-09-11 22:29:06
100905020,509,18,100905,102,2026-08-30,20,19,19,2026-09-11 22:29:06
100905021,509,17,100905,110,2026-08-31,21,82,82,2026-09-11 22:29:06
100905022,509,27,100905,107,2026-09-01,22,49,49,2026-09-11 22:29:06
100905023,509,27,100905,107,2026-09-02,23,90,90,2026-09-11 22:29:06
100905024,509,29,100905,101,2026-09-03,24,47,47,2026-09-11 22:29:06
100905025,509,18,100905,104,2026-09-04,25,86,86,2026-09-11 22:29:06
100905026,509,15,100905,118,2026-09-05,26,93,93,2026-09-11 22:29:06
100905027,509,15,100905,106,2026-09-06,27,61,61,2026-09-11 22:29:06
100905028,509,13,100905,107,2026-09-07,28,62,62,2026-09-11 22:29:06
100905029,509,11,100905,114,2026-09-08,29,1,1,2026-09-11 22:29:06
100905030,509,12,100905,112,2026-09-09,30,7,7,2026-09-11 22:29:06
100906001,509,21,100906,120,2026-08-11,1,62,62,2026-09-11 22:29:06
100906002,509,17,100906,117,2026-08-12,2,13,13,2026-09-11 22:29:06
100906003,509,14,100906,115,2026-08-13,3,89,89,2026-09-11 22:29:06
100906004,509,12,100906,115,2026-08-14,4,56,56,2026-09-11 22:29:06
100906005,509,24,100906,118,2026-08-15,5,65,65,2026-09-11 22:29:06
100906006,509,13,100906,106,2026-08-16,6,70,70,2026-09-11 22:29:06
100906007,509,21,100906,117,2026-08-17,7,16,16,2026-09-11 22:29:06
100906008,509,26,100906,106,2026-08-18,8,37,37,2026-09-11 22:29:06
100906009,509,11,100906,107,2026-08-19,9,14,14,2026-09-11 22:29:06
100906010,509,27,100906,105,2026-08-20,10,1,1,2026-09-11 22:29:06
100906011,509,28,100906,107,2026-08-21,11,76,76,2026-09-11 22:29:06
100906012,509,12,100906,111,2026-08-22,12,27,27,2026-09-11 22:29:06
100906013,509,23,100906,107,2026-08-23,13,25,25,2026-09-11 22:29:06
100906014,509,29,100906,101,2026-08-24,14,62,62,2026-09-11 22:29:06
100906015,509,28,100906,108,2026-08-25,15,55,55,2026-09-11 22:29:06
100906016,509,10,100906,111,2026-08-26,16,9,9,2026-09-11 22:29:06
100906017,509,15,100906,120,2026-08-27,17,89,89,2026-09-11 22:29:06
100906018,509,29,100906,115,2026-08-28,18,40,40,2026-09-11 22:29:06
100906019,509,17,100906,117,2026-08-29,19,44,44,2026-09-11 22:29:06
